@relation CBSB4SE_SUM-weka.filters.unsupervised.attribute.Remove-R1-10

@attribute INT-INT numeric
@attribute INT-FLOAT numeric
@attribute FLOAT-FLOAT numeric
@attribute BOOL-BOOL numeric
@attribute REF-REF numeric
@attribute REF-NULL numeric
@attribute VARVAR numeric
@attribute VAREXP numeric
@attribute VARMETHOD numeric
@attribute VARCONST numeric
@attribute VARARRAY numeric
@attribute EXPEXP numeric
@attribute EXPMETHOD numeric
@attribute EXPCONST numeric
@attribute EXPARRAY numeric
@attribute METHODMETHOD numeric
@attribute METHODCONST numeric
@attribute METHODARRAY numeric
@attribute CONSTCONST numeric
@attribute CONSTARRAY numeric
@attribute ARRAYARRAY numeric
@attribute NLp numeric
@attribute NNLp numeric
@attribute Nodes numeric
@attribute Edges numeric
@attribute CompCicl numeric
@attribute NPths numeric
@attribute PS numeric
@attribute NCtr numeric
@attribute NEl numeric
@attribute NCtt numeric
@attribute NVar numeric
@attribute NEx numeric
@attribute NMC numeric
@attribute NIC numeric
@attribute NIntC numeric
@attribute NEC numeric
@attribute NInt numeric
@attribute NFlt numeric
@attribute NNull numeric
@attribute NArr numeric
@attribute NStr numeric
@attribute NObj numeric
@attribute NLExp numeric
@attribute UPC numeric
@attribute Args numeric
@attribute Lob numeric
@attribute CLASS {RANDOM,GA}

@data
0,0,0,0,0,0,0,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,7,3,3,5,2.333333,12.333333,5,2.333333,0,5,0,5,0,3.333333,0,3,0,2,6,0,0,0,86,GA
0.188447,65814,0.101444,1.025405,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.242896,66859,0.189276,0.983054,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.88006,67724,0,0.950505,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,20.77451,0,0,0,0.029412,0,0.058824,0,0,0.333333,0,0,0,22.892156,0,0,0,0,4,1,77,108,39,40,32.333333,23.401961,153.352949,46.480393,25.401961,0.088235,81.382355,0.147059,2,79.23529,48.02941,0,0.147059,23.558823,0.088235,83.617644,0,1,3,713,GA
0,0,0,8.522222,0,0.4,0,1.111111,0,3.955556,0,0.444444,1.683333,4.222222,0,1,25.15,0,0.744444,0,0,14,5,139,175,79,78,82.411111,41.066667,231.105553,79.561109,38.122222,2.755556,110.666668,31.688889,11.111111,66.866665,79.172221,0,9.733333,41.777779,6.444445,118.455553,0,6,18,994,RANDOM
0,0,0,6.289473,0,0,0,0,0,1,0,0,0,0,0,0.026316,14.75,0,0.048246,0,0,0,0,103,329,248,232,20.192983,16.785088,78.11842,34.798244,16.171053,0.960526,26.188597,0,0.131579,26.057018,24.09649,0,4.127193,20.649122,0,31.035088,0,1,4,794,GA
0,0,0,0.666667,0,0,0,0.333333,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,6,6,3,3,4.333334,2,8.333333,3,2,0,3.333333,0,2.666667,0.666667,5,0,0,0.666667,2,3.333334,0,0,0,25,GA
0,0,0,2.285714,1,1.428572,1,0,0.285714,2.428572,0,0,0,0,0,0,1,0,0,0,0,0,0,18,18,9,9,7.285714,4.714286,11.714286,4.428572,6,0,1.285714,0,0.285714,0,4.571428,0,1.428572,0,0,4.714286,0,0,0,69,GA
0.5,66358,0.25,1.060686,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,74054,0.25,0.970062,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,12,12,15,5.5,8,2.5,2.5,3,0,0,0,0,5,0,0,0,0,0,0,0,11,243,GA
0,0,0,0,0,0,2.666667,0.666667,0.666667,2,0,0.5,0,2,0,0,1,0,0,0,0,1,0,26,26,17,17,20,9.5,30.333333,9.5,17.166667,0,3.666667,0,3.666667,0,25,0,0,0,0,3.666667,0,0,4,190,GA
0,0,0,2.25,0,3,0,0.333333,0,4,0,0,0,0,0,0,4.25,0,0,0,0,1,0,26,27,15,15,19.416666,8.583333,22.166667,8.916667,6.666667,0,6.583333,3.25,0,3.333333,7.5,0,4,0,1.333333,9.666667,0,0,1,94,GA
0,0,0,4.5,0,0.5,0,0,0,1.5,0,0,0,0,0,0,3.5,0,0,0,0,2,0,15,16,8,8,11.5,5,16,6,4,0,6,0,0,6,9,0,0.5,0,0,5.5,0,2,2,66,GA
0.262934,81036,-0.011395,1.106706,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,9.958442,0,0,0,0,0.222222,1,0,0,0,0,0,0,14.799711,0,0.727273,0,0,0,0,66,73,41,40,27.591631,17.876479,55.563925,21.144589,16.933911,1.127273,16.358153,4.373737,7.447619,4.536797,21.717749,0,6.962482,19.22251,0,22.555845,0,3,8,397,GA
0,0,0,4.761905,0,2,0,0.428571,0,5.6,0,0,0,0,0,0,8.047619,0,0.285714,0,0,1,0,44,55,26,26,27.34762,14.361904,39.771428,15.933333,12.647619,0,11.190476,5.142857,5.333333,0.285714,19.580952,0,5,0,1.857143,14.761904,0,1,4,207,GA
0,0,0,0.666667,0,1,0,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,4,4,3,3,2.666667,1.666667,4.666666,2.333333,1.666667,0,0.666667,0,0,0,1.333333,0,1,0,0,1.666667,0,0,0,32,GA
0,0,0,4.714286,0,0.428571,0,1.714286,0,2.428572,0,0,0,0,0,0,4.714286,0,0,0.571429,0,2,0,26,36,14,14,16.57143,9.428572,48,20.857142,13.428572,0,13.714286,0,0,9.285715,23.857142,0,1,0,9,18.714286,0,2,3,112,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,3,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,21,GA
0,0,0,8.22619,0,1,0,0,0,10,0,0,0,0,0,0,10.869047,0,0.785714,0,0,4,2,76,81,45,45,43.678572,22.654761,71.380953,35.095239,14.154762,1,21.130953,0,0,21.130953,18.595239,0,17,20.380953,0,25.988095,0,3,3,424,GA
0.686902,75210,0.159559,1.091371,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,4.117647,0,1.235294,0,1,0,4.176471,0,0,0,0,0,0,6.647059,0,0,0,0,8,5,50,63,23,23,26.088235,11.941176,77.52941,13.823529,13.823529,0.117647,49.764706,0,0,49.764706,18.235294,0,4.705882,7.588235,0,53.47059,0,1,1,432,GA
0,0,0,2.416667,0,0,0,0,0,0,0,0,0,0,0,0,2.416667,0,0,0,0,4,1,14,24,14,14,11,4,11.666667,3,1,1.583333,6.083334,2.416667,3.083333,0,5.333334,0,0,0,0,4.166667,0,0,1,175,GA
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,12,9,9,8,5,15,5,5,0,5,0,5,0,10,0,0,0,0,5,0,0,2,57,RANDOM
0.02262,82993,0.136432,0.995325,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.481418,75744,0.062091,1.325702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.300286,71895,0.012393,1.251631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.474006,75217,0.063744,1.233671,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,3.733333,0.666667,0,1.666667,0,0,3.733333,0,0,0,1.833333,0,0,1,0,0.666667,0.833333,0,1,0,29,35,15,15,19.2,9.733334,29.3,12.233334,13.233334,0,3.833333,1,0,2.833333,15.466666,0,3.333333,1,2.833333,9,0,2,3,123,RANDOM
0,0,0,18.072619,2.841667,2,2.841667,0,0,4,0,0,0,0,0,0,29.072619,0,0,0,0,13,4,376,461,278,249,220.753571,81.205952,217.925,33.072619,47.564286,45.291667,91.996428,2,2,87.996428,52.145238,0,7,2.808333,0,113.488096,0,4,119,3297,GA
0,0,0,1.666667,0,0,0,0,0,0,0,0,0.5,0,0,0.75,2.666667,0,0,0,0,0,0,12,13,7,7,6.75,3.916667,25.666666,6.166667,6.833333,0,12.666667,0,0,12.666667,8.333333,0,0,10.333333,0,13.833333,0,0,2,121,GA
0.474006,75217,0.063744,1.233671,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.481418,75744,0.062091,1.325702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.300286,71895,0.012393,1.251631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,3,1,3,1,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,33,GA
0,0,0,5.327778,0,0,0,0,0,0,0,0,0,0,0,0.75,6.327778,0,0,0,0,3,1,92,121,78,64,53.308334,19.130556,58.763889,7.077778,10.827778,12.052778,28.805556,1,1.75,26.055556,14.905556,0,0,0,0,31.805556,0,2,22,1022,GA
0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,10,10,5,5,7,3,8,3,2,0,3,1,0,2,4,0,1,0,0,3,0,1,1,64,GA
0,1,0,2.026852,0,0,0,0,0,0,0,0,0,1,0,0,2.026852,0,0,0,0,6,3,60,122,72,72,26.20463,7.496296,23.603703,6.026852,4,4.469445,9.107408,0,0,9.107408,12.053704,1,0,0,0,6.080556,0,2,4,509,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,GA
0,0,0,0,0,0,0,0,0,0.666667,0,0.666667,0,1,0,0,0,0,0,0,0,1,0,7,8,3,3,5.666666,2.333333,11,3,8,0,0,0,0,0,7,0,0,0,0,0,0,0,1,48,GA
0,0,0,42.766358,11.444444,25.417931,11.444444,0.877778,0.24915,56.156998,0,0,0,0,0,0,79.17855,0,2.947889,0,0,14,1,792,1207,624,624,292.912339,169.772435,451.916089,167.945737,123.02736,18.917625,142.025375,48.462854,31.920196,61.642324,156.442495,0,68.699789,51.31,4.405556,191.056753,0,14,28,5359,RANDOM
0.915774,91527,0.033557,1.152982,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,0.875,0,0,0,0.875,0,0,0,0,0,0,0.5,0,0,0,0,0,0,8,14,8,8,5.25,2,4.375,1.375,0.875,0.625,1.5,0.5,1,0,0,0,1.375,0,0,2.375,0,0,0,46,GA
0,0,0,1.333333,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,10,12,6,6,8,4,10.666666,4,2.666667,0,4,1.333333,0,2.666667,4,0,2,2.666667,0,4.666667,0,1,1,56,GA
0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,16,16,17.5,8,16,8,8,0,0,0,0,0,0,0,8,0,0,8,0,0,6,154,GA
0,0,0,12.484127,0,2,2,0,0,4.055556,0,0,1.928571,0,0,1.857143,18.484127,0,0,0,0,8,0,98,106,51,51,45.452382,28.325397,109.19841,49.785714,21.571429,0,37.841268,18.714286,5.277778,13.849206,67.182541,0,3,11.119048,0,29.174603,0,3,4,684,GA
0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,1,0,0,1,0,7,6,4,4,6,2.5,6.5,4.5,2,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,75,GA
0,0,0,0,0,2,0,0,2.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,13,13,15.6,6.8,11.6,2,4.8,2,2.8,2.8,0,0,0,0,2,0,0,7.6,0,0,2,106,GA
0,0,0,0,0,0,0,3.166667,1.6,5.75,0,0,0,1.5,0,0,8.3,0,6,0,0,14,5,75,86,37,37,55.233334,26.316667,100.866668,54.883334,30.333334,0,15.65,0,12.25,3.4,42.6,0,22.5,1,11.75,31.1,0,0,1,1329,GA
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.5,0,0,0,0,0,0,11,13,6,6,7.75,3.5,10.5,5.5,2.5,0,2.5,0,0,2.5,2,0,2.5,1,0,4,0,0,2,46,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,1,0,4,4,2,2,4,1.5,3.5,3.5,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,21,RANDOM
0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0.92,3.88,0,0,0,0,1,0,20,41,25,25,8.04,5.56,37.84,19.36,0.4,0.76,17.32,0,8.24,9.08,13.6,0,2.92,5.72,0,14.84,0,1,2,168,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.333333,0,0,0,0,0,0,14,18,6,6,9.333333,4.333334,25.333332,8.666667,8.333333,0,8.333333,0,8.333333,0,17,0,0,0,0,8.333333,0,1,0,50,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,3,3,3,1.333333,7.333334,3,1,0.333333,3,0,3,0,0,0,1,2,0,4,0,0,0,38,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,GA
0,0,0,7.428571,0,0,0,0,0,0,0,0,0,0,0,0,7.428571,0,0,0,0,0,0,27,39,14,14,9.357142,7.428571,29.714285,14.857142,7.428571,0,7.428571,0,0,0,14.857142,0,0,0,0,7.428571,0,1,0,110,GA
0,0,0,4.416667,0,0,0,0,0,1,0,0,0,0,0,0,3.416667,0,0,0,0,1,0,15,18,10,10,11.666667,5.416667,18.75,7.166667,4.416667,1,6.166667,0,0,6.166667,8.833333,0,0,2.75,0,6.166667,0,1,1,124,GA
0,0,0,2,0,1,0,0,0.333333,3.555556,0,0,0,1,0,0,1,0,0,0,0,0,0,17,24,9,9,10.777778,5.888889,18.444445,6.555555,6.555555,0,5.333334,0,2.333333,3,9.777778,0,1,0,0,7.666667,0,0,0,82,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,39,GA
0,0,0,1,1,1.833333,1.5,0,0,1.833333,0,0,0,0,0,0,1,0,0,0,0,0,0,15,16,8,8,7.833334,4.333333,11.5,3.5,6.333334,0,1.666667,0.333333,0.666667,0,3,0,1.833333,0,0,6,0,0,1,58,GA
0,0,0,13.016667,3,0.2,3,0.5,0,2.2,0,0,0,0,0,0,19.166667,0,1.3,0,0,5,0,79,83,46,46,51.116667,26.166667,112.016666,28.533333,40.6,0,42.883333,5.066667,14.4,20.85,38.233332,0,4.8,9.833333,1.5,67.416666,0,3,21,455,RANDOM
0,0,1,0,0,1.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,9,9,10.6,3.4,6.2,2.8,2.8,0.6,0,0,0,0,0,2,1.8,0,0,1.8,0,0,0,47,GA
0,0,0,1,1,2,1,1,0,6.333333,0,0,0,0,0,0,1,0,0,1.5,0,0,0,35,27,24,24,18.208333,10.833333,26.666667,8.833333,15.333333,0,2.5,0,1,1.5,16.666667,0,2,0,0,6.5,1,0,5,337,GA
0,0.666667,0,1,0,0,0,0,0.666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,3,3,3,1.666667,5.333333,1,2,0,2.333333,1,1.333333,0,2.666666,0.666667,0,0,0,2,0,0,1,27,GA
0,0,0,0,0,0,0,0.272727,0,1,0,0,0,0,0,0,1.181818,0,0.818182,0,0,1,0,17,37,22,22,9.590909,4.5,12.909091,6.045454,3.454546,1.227273,2.181818,0,1,1.181818,7.5,0,0.5,2.181818,0,3.681818,0,1,0,110,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,RANDOM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,7,10,5,5,4.2,2.8,9.2,2.8,2.8,0,3.6,0,0,3.6,1.6,0,2,0,0,5.6,0,0,0,46,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,GA
0.300016,75506,-0.004175,0.960758,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,0.9375,0,0,2,2.345833,0.4,6.2875,2.5625,0,0,1,0,0,1.666667,0,0,1.1125,0,3,1,67,89,37,37,32.079166,17.375,58.966667,22.508333,31.058333,0,5.4,0.4,5,0,42.295833,0,0.3125,1.333333,6.195833,9.295833,0,0,10,374,GA
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,16,8,8,9.666667,3.666667,12.666667,6,3,0.666667,3,0,0,3,6,0,0,6,0,3,0,0,3,93,GA
0,0,0,0,0,1.666667,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,3.666667,1.666667,3.333333,1.666667,1.666667,0,0,0,0,0,0,0,1.666667,0,0,1.666667,0,0,0,84,RANDOM
0,0,0,10.78714,0,0.5,0,0,0,7.162898,0,0,0,0,0,0,13.258762,0,0.727273,0,0,3,1,114,165,91,91,61.195966,27.14123,103.789989,22.076205,32.157115,5.992297,43.564372,0,11.38192,32.182453,34.497881,0,8.759519,11.982497,0,54.340291,0,4,15,535,RANDOM
0,0,0,7.010395,0,0,0,0.2079,0,6.010395,0,0,0.10395,0.459459,0,0,4.066528,0,0,0,0,7,1,77,135,72,70,28.787526,13.713098,36.218296,14.06237,11.906445,2.864865,7.384615,0,0,7.384615,22.829521,0,0,2.54262,0.135135,7.135136,0,2,5,692,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4,2,1,0,1,0,0,1,2,0,0,2,0,1,0,0,1,11,GA
0,0,0,5.166667,0,0,0,0,0,0,0,0,0.333333,0,0,0.666667,6.166667,0,0,0,0,3,0,20,22,10,10,17.5,7.166667,28.833332,7.166667,7.666667,0,14,1.5,0,11.833333,13.666666,0,1,0,0,13.5,0,2,2,84,GA
0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,7,8,4,4,4,2.25,10.25,3.25,4.75,0,2.25,0,0,1.25,4.5,0,0,1.5,0,4.75,0,1,0,24,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,RANDOM
0,0,0,0.125,0,0,1.9375,1.145833,1,2,0,0,1.657738,0.285714,0,0.946429,6.699405,0,0,0,0,9,2,56,75,29,29,28.675596,15.672619,61.369047,14.630952,26.875,0,19.863095,1.5,18.363095,0,43.443452,0,0,0,0,17.925595,0,1,7,304,GA
0,0,0,2.27027,1,2.135135,1,0,3.297297,6.540541,0,0,0,0,0,0,8.096525,0,0,0,0,0,0,58,93,44,44,22.567568,18.934362,46.517378,15.637066,19.216217,0,11.664092,4.285714,6.162162,0.216216,11.135135,0,12.366795,3.621622,0,22.015444,0,1,0,325,GA
0,0,0,1.333333,0,2,0,0,0,3,0,0,0,0,0,0,3.333333,0,0,0,0,0,0,23,23,14,14,16.5,7.333333,20.666666,6.333333,7,1,6.333333,2.333333,0,4,6.666667,0,3,4.333333,0,10,0,0,4,95,GA
0,0,0,9.166667,0,0,0,0,0,0,0,0,0,0,0,0,9.833333,0,0,0,0,6,0,26,27,13,13,25.333334,9.833333,39.333333,9.833333,9.833333,0,19.666666,0,0,19.666666,18.333333,0,0.666667,0,0,20.333333,0,5,8,111,GA
0,0,0,2.666667,0,0,0,0,1,0,0,0,0,0,0,0,2.666667,0,0,0,0,4,0,31,47,26,26,24.5,7,22.333334,2.666667,7.333334,3.333333,9,0,2.666667,6.333334,5.333334,0,0,0,0,13.666667,0,0,0,154,GA
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,1,4,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,GA
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,5,5,3,3,3,1.666667,7.333334,1.666667,3.666667,0,2,0,2,0,3.333333,0.666667,0,0,0,3.333334,0,0,1,22,GA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,4,1.666667,1.666667,0,0.666667,0,0,0.666667,1.333333,0,1,1.666667,0,1.666667,0,0,0,22,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,16,RANDOM
0,0,0,0.694444,0,0,0,0.5,0,1.777778,0,0,0,0,0,0,4.130952,0,0,0,0,2,0,39,78,45,45,19.166667,8.238095,47.75,15.428572,7.519841,1.829365,22.972222,0.714286,7.130952,15.126983,15.972222,0,0.714286,10.011905,2.277778,25.242065,0,0,3,320,GA
0.124265,83532,0.166417,1.233934,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,4.142857,0,2,0,0.272727,0.5,9.775974,0,0,0,0,0,0,2.675325,0,1.636364,0,0,1,0,51,62,28,28,25.590909,14.860389,45.597403,21.892857,14.087662,0,9.616883,0,4.935065,4.681818,20.435064,0,4.363636,7.668831,1.636364,15.62987,0,1,5,214,GA
0.448067,76532,0.076488,1.133108,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1.625,0,0,0,0,0,0,0,0,0,0,0,0,4.125,0,0,0,0,1,0,12,18,8,8,7.75,4.5,31.625,8.5,4.375,0.375,18.375,0,4.375,14,5.25,0,1.5,4.375,0,20.125,0,0,0,157,GA
1,1828,0,3.732495,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.028942,66782,0.127661,1.253017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.34704,86008,-0.08676,1.03838,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.195748,67126,-0.195748,1.167997,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.254448,65272,-0.063612,1.163225,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.916667,3662,0,17.786455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.42383,69276,0.064221,1.286434,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.809091,80189,-0.053409,1.116213,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.446244,85975,0.06743,1.202373,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.362039,69189,0.028463,1.219963,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
1,6015,0,3.576559,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0.732882,103168,0.059905,0.980343,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0.625,0,0,1,0,13,19,8,8,8,4.875,20,7.5,2.875,0,9.625,0,2.25,7.375,10.5,0,1.25,0,0,8.25,0,1,3,84,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,GA
0,0,0,4.7,0,0.75,0,0,0,0.75,0,0,0,0,0,0,6.35,0,0.5,0,0,3,1,23,27,11,11,16,7.6,45.75,9.9,7.35,0,28.5,0,9.1,19.4,12.2,0,2,1.8,0,29.75,0,2,3,218,GA
0.111111,98108,0.069444,0.802595,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
