TARGET,TYPE,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,CBO,WNC,DIT,NOC,RFC,LCOM,NOM,NOPM,NOSM,NOF,NOPF,NOSF,NOSI,LOC
org.jcvi.jillion.assembly.ca.frg.FragmentUtil,class,0.903138044126416,78984,0.75471824686941,79959,0.148419797257006,0.987806250703486,6,15,1,0,24,21,7,6,6,5,2,5,8,104
simulator.util.ConsumerType,class,0.991379310344828,63681,0.950738916256158,3068,0.04064039408867,20.756518904824,0,8,1,0,1,14,8,8,0,4,0,1,0,75
net.sf.xbus.bootstrap.SOAPAdministratorBootstrap,class,0.566034226190476,65099,0.393601190476191,64830,0.172433035714285,1.00414931358939,0,5,1,0,12,1,2,2,1,0,0,0,15,71
net.sf.xbus.protocol.simple.EmptyMessage,class,0.928571428571429,118301,0.904761904761905,91667,0.023809523809524,1.2905516707212,6,14,2,0,0,91,14,14,0,0,0,0,0,152
net.sf.xbus.base.journal.FileJournal,class,0.764492753623189,67848,0.685990338164251,65163,0.078502415458938,1.04120436443994,4,4,1,0,19,3,3,2,0,1,0,1,6,129
net.sf.xisemele.exception.AttributeNotPermittedException,class,0.9375,67772,0.9,65266,0.0375,1.03839671498177,1,1,5,0,0,0,1,1,0,1,0,1,0,19
de.outstare.fortbattleplayer.gui.statistics.ListPopup,class,0.683457711442786,73181,0.566851457000711,95187,0.116606254442075,0.768812968157416,1,5,1,3,12,4,4,2,0,4,0,0,2,85
osa.ora.server.client.ui.utils.ClosableTabbedPaneUI,class,0.448207420782852,90484,0.252752074734833,78722,0.195455346048019,1.14941185437362,4,12,11,0,20,11,7,5,0,3,0,0,1,95
org.sourceforge.ifx.framework.complextype.PassbkItemSyncRq_Type,class,1,9258,0.96078431372549,13796,0.03921568627451,0.671064076543926,8,16,1,1,1,78,16,16,0,8,1,0,0,170
org.sourceforge.ifx.framework.complextype.ForExDealAdviseRq_Type,class,1,8988,0.958333333333333,8061,0.041666666666667,1.11499813918869,8,16,1,1,1,78,16,16,0,8,1,0,0,170
simulator.SA.gui.SimulationParametersFrame,class,0.621216290588883,74515,0.593946064942212,72241,0.027270225646671,1.03147796957406,2,40,5,0,33,4,5,3,0,26,0,1,28,267
org.quickserver.util.pool.thread.ThreadObjectFactory,class,0.96875,80048,0.833829365079365,43669,0.134920634920635,1.83306235544666,3,9,2,0,4,17,7,7,0,3,0,1,0,59
org.sourceforge.ifx.framework.complextype.DepAcctTrnRevRs_Type,class,1,16507,0.935897435897436,77443,0.064102564102564,0.213150317007347,13,26,1,1,1,253,26,26,0,13,1,0,0,260
de.paragon.explorer.gui.ExplorerFrame,class,0.157342657342657,83250,0.314685314685315,85067,-0.157342657342658,0.978640365829287,4,26,6,0,41,145,18,11,0,10,0,2,2,207
net.sf.xbus.bootstrap.ReceiverServiceAdministratorBootstrap,class,0.714673913043478,66005,0.588198757763975,64668,0.126475155279503,1.02067483144677,0,8,1,0,12,6,4,1,4,2,0,2,13,91
org.sourceforge.ifx.framework.complextype.SecObjAddRs_Type,class,1,11865,0.990740740740741,40388,0.009259259259259,0.293775378825394,9,18,1,1,1,105,18,18,0,9,1,0,0,188
org.jcvi.jillion.internal.trace.chromat.abi.tag.DefaultUserDefinedTaggedDataRecord,class,1,7955,1,2190,0,3.6324200913242,6,1,3,0,0,0,1,1,0,0,0,0,0,34
module.ModuleLoadException,class,1,20050,1,8994,0,2.22926395374694,1,4,3,0,0,6,4,0,0,0,0,0,0,25
org.sourceforge.ifx.framework.complextype.StopChkMsgRec_Type,class,1,9758,0.983333333333333,5240,0.016666666666667,1.86221374045802,5,10,1,1,1,21,10,10,0,5,1,0,0,116
net.sf.xbus.technical.ftp.FTPReceiver,class,0.310473451696257,70874,0.222510488733294,65378,0.087962962962963,1.08406497598581,8,23,1,0,48,0,9,6,0,5,0,0,28,236
net.sf.xbus.technical.mail.POP3Receiver,class,0.513715277777778,75313,0.331423611111111,73556,0.182291666666667,1.02388656261896,5,6,2,0,7,1,2,1,0,0,0,0,0,59
org.sourceforge.ifx.framework.element.BankSvcChkSumId,class,0.9375,62477,0.916666666666667,1538,0.020833333333333,40.6222366710013,1,2,4,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.PmtAuthAudRq_Type,class,1,13212,0.958333333333333,20742,0.041666666666667,0.636968469771478,9,18,1,1,1,105,18,18,0,9,1,0,0,188
org.sourceforge.ifx.framework.complextype.CustSvcSyncRq_Type,class,1,18380,0.952380952380952,46790,0.047619047619048,0.392818978414191,7,14,1,1,1,55,14,14,0,7,1,0,0,152
org.sourceforge.ifx.framework.complextype.ChkOrdAdviseRs_Type,class,1,41097,0.944444444444444,78289,0.055555555555556,0.524939646693661,12,24,1,1,1,210,24,24,0,12,1,0,0,242
org.objectweb.asm.jip.commons.LocalVariablesSorter,class,0.767484250299093,115157,0.69874759589902,78505,0.068736654400073,1.46687472135533,5,49,2,1,18,37,11,7,0,6,0,1,9,286
org.quickserver.util.xmlreader.DatabaseConnectionSet,class,0.925,64216,0.878571428571429,8682,0.046428571428571,7.3964524303156,1,7,1,0,8,0,4,4,0,1,0,0,0,55
net.sf.xbus.protocol.xml.XMLWrapperTransformer,class,0.325,88933,0.12,75219,0.205,1.1823209561414,5,3,1,0,6,0,1,1,0,0,0,0,3,54
org.sourceforge.ifx.framework.element.DevCdmPosition,class,1,3256,0.916666666666667,1813,0.083333333333333,1.79591836734694,1,2,2,0,1,1,2,2,0,0,0,0,0,40
net.sf.sugar.scl.SCLParseException,class,1,8628,1,5207,0,1.65700019204916,0,2,3,0,0,1,2,2,0,0,0,0,0,16
de.paragon.explorer.model.ObjectHeaderModel,class,0.892663043478261,82979,0.771739130434783,36435,0.120923913043478,2.27745299849046,4,9,3,0,7,34,9,7,0,1,0,0,1,67
com.lts.application.prop.PropertyDescriptor,class,0.995192307692308,72971,0.947249396944519,80486,0.047942910747789,0.906629724424123,1,27,1,0,11,194,21,21,0,6,0,0,0,179
org.sourceforge.ifx.framework.element.CreditAddRq,class,1,3907,0.916666666666667,2661,0.083333333333333,1.46824502066892,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.DebitSyncRs_Type,class,1,23763,0.950617283950617,77332,0.049382716049383,0.307285470439145,13,26,1,1,1,253,26,26,0,13,1,0,0,260
net.sourceforge.squirrel_sql.client.gui.mainframe.MainFrameWindowState,class,0.868475274725274,86200,0.81828885400314,78002,0.050186420722134,1.10509986923412,3,11,2,0,7,4,8,7,0,6,0,1,0,95
org.exolab.jms.tools.db.SchemaHelper,class,0.550215389185977,176340,0.570976572447161,136485,-0.020761183261184,1.29201011100121,5,21,1,0,18,21,7,7,7,1,0,1,6,174
net.sf.xbus.technical.java.JavaReceiver,class,0.486887254901961,67437,0.461887254901961,71907,0.025,0.937836371980475,5,7,1,0,18,1,2,2,0,0,0,0,11,92
org.sourceforge.ifx.framework.element.CreditAuthStatusModRq,class,1,3688,0.916666666666667,2269,0.083333333333333,1.6253856324372,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.BillStatusCode,class,0.9375,62484,0.916666666666667,1556,0.020833333333333,40.1568123393316,1,2,5,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.DevCdmIntermediateStacker,class,1,3170,0.916666666666667,1663,0.083333333333333,1.90619362597715,1,2,4,0,1,1,2,2,0,0,0,0,0,40
org.jcvi.jillion.internal.core.io.ByteBufferInputStream,class,1,13546,0.965608465608466,10230,0.034391534391534,1.32414467253177,1,5,2,0,6,0,3,3,0,1,0,0,2,54
org.sourceforge.ifx.framework.element.ChksumSyncRq,class,1,3715,0.916666666666667,2151,0.083333333333333,1.72710367271037,1,2,2,0,1,1,2,2,0,0,0,0,0,40
Newzgrabber.SortFilterModel,class,0.801062869106246,266758,0.740354119033134,199916,0.060708750073112,1.33435042717942,1,30,2,0,20,170,20,19,0,9,1,1,1,184
bible.obj.TranslationReference,class,0.890217391304348,71792,0.843478260869565,14487,0.046739130434783,4.95561537930558,3,5,1,0,8,10,5,5,0,2,0,0,2,26
org.sourceforge.ifx.framework.element.BankSvcChkSumDelRq,class,1,3681,0.916666666666667,2069,0.083333333333333,1.7791203479942,1,2,2,0,1,1,2,2,0,0,0,0,0,40
jahuwaldt.plot.RTriangle3Symbol,class,1,33914,1,23304,0,1.45528664606934,2,3,3,0,1,1,2,1,0,1,0,1,0,65
jaw.gui.ProcessarEntidadesTree,class,0.645266515395185,95980,0.610697907886074,91691,0.034568607509111,1.0467766738284,3,25,6,0,45,241,22,19,0,11,0,0,1,194
org.sourceforge.ifx.framework.element.CDOL2,class,1,4665,0.916666666666667,1448,0.083333333333333,3.22168508287293,1,2,5,0,1,1,2,2,0,0,0,0,0,40
net.virtualinfinity.atrobots.gui.renderers.MissileRenderer,class,0.802083333333333,73049,0.503968253968254,69746,0.298115079365079,1.0473575545551,2,5,1,0,11,0,1,1,0,0,0,0,0,19
org.sourceforge.ifx.framework.element.CustDiscStatusModRs,class,1,3531,0.916666666666667,2261,0.083333333333333,1.56169836355595,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.character.data.map.MapIndex,class,0.779166666666667,116110,0.893297101449275,86585,-0.114130434782608,1.34099439856788,6,11,1,0,11,0,7,7,5,2,0,2,0,67
glengineer.agents.settings.ParallelGroupSettings,class,1,5971,1,1836,0,3.25217864923747,1,0,2,0,0,0,0,0,0,2,2,0,0,20
org.sourceforge.ifx.framework.complextype.CustDiscInqRs_Type,class,1,48090,0.969135802469136,93809,0.030864197530864,0.512637380208722,13,26,1,1,1,253,26,26,0,13,1,0,0,260
module.GameModule,class,0.144979272224781,73351,0,68264,0.144979272224781,1.07451951248096,21,104,2,0,83,0,16,11,0,14,2,0,30,600
gui.gl.GLWorldPanel,class,0.681818181818182,93119,0.590909090909091,70016,0.090909090909091,1.32996743601463,3,3,5,0,3,1,3,3,0,4,0,0,0,50
net.sourceforge.schemaspy.view.HtmlOrphansPage,class,0.496165572232645,64359,0.424189225408738,65379,0.071976346823907,0.984398660120222,6,12,3,0,23,10,5,2,1,1,0,1,1,111
org.sourceforge.ifx.framework.complextype.ChksumStatusModRq_Type,class,1,22441,0.958333333333333,47941,0.041666666666667,0.46809620158111,8,16,1,1,1,78,16,16,0,8,1,0,0,170
org.jcvi.jillion.core.util.ObjectsUtil,class,0.969166666666667,69419,0.953541666666667,68974,0.015625,1.00645170644011,0,13,1,0,2,15,6,5,5,0,0,0,0,117
simulator.DAWN,class,0.985294117647059,125222,0.80672268907563,100856,0.178571428571429,1.24159197271357,7,3,1,0,9,0,1,1,1,3,2,3,0,44
oasis.names.tc.ciq.xsdschema.xal._2.Premise,class,0.93853750805998,101505,0.846601843191569,94041,0.091935664868411,1.07936963664785,15,83,1,0,0,1963,67,67,0,43,0,0,0,1494
src.Invasion,class,0.431547619047619,69951,0.242063492063492,63533,0.189484126984127,1.10101836840697,2,4,2,0,16,0,1,1,0,3,0,3,0,30
org.dom4j.io.SAXEventRecorder,class,0.828781628215125,94226,0.696552953375613,84965,0.132228674839512,1.10899782263285,11,68,2,0,45,0,29,26,0,30,2,26,2,468
org.exolab.jms.tools.migration.proxy.AbstractMessageHandler,class,0.436916080905365,144695,0.221959213217804,119537,0.214956867687561,1.21046203267608,9,31,1,6,70,75,15,4,0,2,0,0,6,421
br.com.jnfe.base.TpEmis,enum,0.828125,65248,0.75,65580,0.078125,0.994937480939311,0,2,1,0,0,0,2,1,0,1,0,0,0,58
com.lts.application.data.ApplicationDataContainerAdaptor,class,0,66694,0,77811,0,0.857128169539011,2,10,1,0,5,13,6,6,0,1,1,0,0,61
org.sourceforge.ifx.framework.complextype.PmtModRq_Type,class,1,8877,0.953703703703704,38151,0.046296296296296,0.232680663678541,9,18,1,1,1,105,18,18,0,9,1,0,0,188
org.sourceforge.ifx.framework.element.DevDetailSiu,class,1,3502,0.916666666666667,1926,0.083333333333333,1.81827622014538,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.BankSvcChkSumAudRs,class,1,4025,0.916666666666667,2565,0.083333333333333,1.5692007797271,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.heal.servlet.RemoveFromDownloadAction,class,0.828151260504202,91470,0.405304621848739,70142,0.422846638655463,1.30406888882553,5,8,1,0,9,3,3,3,0,0,0,0,0,34
org.sourceforge.ifx.framework.element.CardAcctId,class,1,2939,0.916666666666667,1873,0.083333333333333,1.56914041644421,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.PmtEnclInqRs_Type,class,1,36261,0.963963963963964,72338,0.036036036036036,0.501271807348835,15,30,1,1,1,351,30,30,0,15,1,0,0,296
org.sourceforge.ifx.framework.complextype.BillRetAddrType,class,1,6648,0.916666666666667,4930,0.083333333333333,1.34847870182556,1,2,2,1,1,1,2,2,0,0,0,0,0,40
ioproject.client.network.ServerHandlerAdapter,class,0.791666666666667,84104,0.642857142857143,76312,0.148809523809524,1.10210713911311,4,6,2,0,5,0,6,5,0,1,0,0,0,64
org.petsoar.actions.storefront.StoreFrontListCategories,class,0.776510989010989,102210,0.709958791208791,92743,0.066552197802198,1.1020777848463,4,11,1,0,8,16,9,9,0,6,0,0,0,89
org.sourceforge.ifx.framework.element.BankSvcChkSumStatusModRs,class,1,6720,0.916666666666667,2451,0.083333333333333,2.74173806609547,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.heal.servlet.cataloger.EditControlledVocabularyAction,class,0.744791666666667,79215,0.244791666666667,64457,0.5,1.22895884077757,8,9,1,0,16,1,2,2,0,0,0,0,0,54
org.sourceforge.ifx.framework.element.DevSiuIndicators,class,0.9375,62503,0.916666666666667,1731,0.020833333333333,36.1080300404391,1,2,4,0,1,1,2,2,0,0,0,0,0,40
com.sap.netweaver.porta.core.ServerState,enum,0.828125,65903,0.770833333333333,66875,0.057291666666667,0.985465420560748,0,2,1,0,0,0,2,1,0,1,0,0,0,43
com.yahoo.platform.yui.compressor.JarClassLoader,class,0.590172862955121,69934,0.506839529621788,66568,0.083333333333333,1.05056483595722,2,26,2,0,27,13,6,1,2,1,0,1,6,129
org.sourceforge.ifx.framework.complextype.XferAdviseRq_Type,class,1,12742,0.979166666666667,17640,0.020833333333333,0.722335600907029,8,16,1,1,1,78,16,16,0,8,1,0,0,170
lotus.core.phases.CombatEndPhase,class,1,7384,1,4404,0,1.67665758401453,1,1,2,0,0,0,1,1,0,0,0,0,0,9
nu.staldal.lagoon.producer.BatikFormatter,class,0.252522031539889,87768,0.210674529552081,87574,0.041847501987808,1.00221526937219,14,16,4,0,21,2,3,3,0,2,0,1,2,151
org.sourceforge.ifx.framework.element.AppEffDt,class,1,2815,0.916666666666667,1585,0.083333333333333,1.77602523659306,1,2,3,0,1,1,2,2,0,0,0,0,0,40
org.quickserver.net.client.pool.PooledBlockingClient,class,0.950772072754831,83121,0.910112732095491,103129,0.04065934065934,0.805990555517847,5,32,1,0,23,120,21,19,0,9,0,0,7,156
Newzgrabber.SongList,class,0.856851073762839,96384,0.829258370014673,89869,0.027592703748166,1.07249440852797,2,16,1,0,22,0,4,3,0,1,0,0,0,137
org.sourceforge.ifx.framework.complextype.TerminalSPObjDelRq_Type,class,1,10733,0.958333333333333,4859,0.041666666666667,2.20889071825478,4,8,1,1,1,10,8,8,0,4,1,0,0,98
ghm.follow.gui.FollowAppAction,class,0.918534080298786,83145,0.665999733226624,80491,0.252534347072162,1.03297263048043,4,23,2,20,19,29,14,4,0,5,0,1,2,150
de.huxhorn.lilith.debug.LogSkullRunnable,class,0.833333333333333,66398,0.722222222222222,65335,0.111111111111111,1.01626999311242,3,3,2,0,3,1,2,2,0,1,0,0,0,60
wheel.components.Link,class,0.80343137254902,81121,0.479313725490196,81304,0.324117647058824,0.997749188231821,5,12,3,0,15,4,4,3,0,1,0,0,0,79
net.sf.sugar.scl.SCLParser,class,0.603711951359428,206027,0.593159507012492,148097,0.010552444346936,1.39116254887,30,130,9,0,65,689,43,32,0,100,62,89,3,1002
org.sourceforge.ifx.framework.element.CustPayeeAudRq,class,1,3438,0.916666666666667,2111,0.083333333333333,1.62861203221222,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.SecObjDelRs_Type,class,1,9303,0.976190476190476,7506,0.023809523809524,1.23940847322142,7,14,1,1,1,55,14,14,0,7,1,0,0,152
com.sap.managementconsole.soap.axis.sapcontrol.J2EEThread,class,0.936369275664292,135102,0.820684623829368,105734,0.115684651834924,1.27775360811092,8,52,1,0,23,382,33,33,3,16,0,1,0,497
dash.examples.component.SpecializedTestComponent,class,1,9925,1,5222,0,1.9006127920337,1,0,2,0,0,0,0,0,0,0,0,0,0,18
org.sourceforge.ifx.framework.complextype.PersonInfo_Type,class,1,34642,0.929078014184397,72972,0.070921985815603,0.474730033437483,19,38,1,1,1,595,38,38,0,19,1,0,0,368
org.sourceforge.ifx.framework.element.CCAcctTrnRevRq,class,1,3548,0.916666666666667,2141,0.083333333333333,1.65716954694068,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.DepAppInqRq_Type,class,1,14803,0.96875,11697,0.03125,1.2655381721809,7,14,1,1,1,55,14,14,0,7,1,0,0,152
com.lts.application.bundles.FormatError,class,1,32454,0.926547137073453,16268,0.073452862926547,1.99495942955495,0,11,1,0,0,9,11,11,0,7,2,2,0,105
org.sourceforge.ifx.framework.complextype.MediaAcctAdjAddRs_Type,class,1,11628,0.96969696969697,71899,0.03030303030303,0.161726866854894,11,22,1,1,1,171,22,22,0,11,1,0,0,224
org.jcvi.jillion.assembly.util.DefaultCoverageRegion,class,0.785351368480324,73384,0.609327258536119,79056,0.176024109944205,0.928253390002024,8,40,1,0,27,0,23,20,0,6,0,0,1,209
org.jcvi.jillion.fasta.pos.PositionFastaRecord,class,0.939511494252874,76333,0.911733716475096,71299,0.027777777777778,1.07060407579349,4,12,1,0,5,2,8,8,0,3,0,0,2,90
org.heal.module.oai.provider.verb.Identify,class,0.788333333333333,76708,0.545535714285714,72689,0.242797619047619,1.05529034654487,4,7,2,0,25,6,4,2,0,0,0,0,10,67
net.sourceforge.squirrel_sql.client.SquirrelAppender,class,0.836309523809524,81952,0.726190476190476,79438,0.110119047619048,1.03164732244014,3,3,2,0,3,1,2,1,1,0,0,0,1,55
module.ModuleSubscriptionException,class,1,24648,1,9739,0,2.53085532395523,1,5,3,0,0,10,5,0,0,0,0,0,0,28
net.sourceforge.schemaspy.view.HtmlTablePage,class,0.277058807305046,66531,0.169344936831322,67620,0.107713870473724,0.983895297249335,12,84,2,0,109,91,14,4,1,3,0,1,19,493
com.sap.netweaver.porta.core.DeployResultStatus,enum,0.861458333333333,67719,0.840625,63827,0.020833333333333,1.06097732934338,1,5,1,0,2,0,3,2,1,1,0,0,1,55
com.sap.managementconsole.soap.axis.sapcontrol.WorkProcess,class,0.942719781599456,131330,0.859800708316395,110562,0.082919073283061,1.18784030679619,7,56,1,0,23,500,37,37,3,18,0,1,0,552
org.sourceforge.ifx.framework.complextype.PartyAcctRelInqRq_Type,class,1,16586,0.962121212121212,71306,0.037878787878788,0.232603147000252,11,22,1,1,1,171,22,22,0,11,1,0,0,224
org.sourceforge.ifx.framework.element.CreditId,class,1,33965,0.916666666666667,1488,0.083333333333333,22.825940860215,1,2,5,0,1,1,2,2,0,0,0,0,0,40
net.sf.xbus.protocol.bytearraylist.Stream2ByteArrayListTransformer,class,0.583333333333333,64421,0.533333333333333,63944,0.05,1.00745965219567,5,1,1,0,2,0,1,1,0,0,0,0,2,33
net.sf.xbus.base.core.reflection.ReflectionSupport,class,0.270240835464621,74818,0.234897089270491,65715,0.03534374619413,1.13852240736514,2,22,1,0,16,6,4,4,4,0,0,0,8,247
org.sourceforge.ifx.framework.complextype.CustPayeeDelRq_Type,class,1,25390,0.976190476190476,19496,0.023809523809524,1.30231842429216,7,14,1,1,1,55,14,14,0,7,1,0,0,152
org.sourceforge.ifx.framework.complextype.DebitAuthRevRq_Type,class,1,16400,0.947916666666667,73588,0.052083333333333,0.222862423221177,8,16,1,1,1,78,16,16,0,8,1,0,0,170
nu.staldal.lagoon.util.Wildcard,class,0.974919871794872,75743,0.936191239316239,71764,0.038728632478633,1.05544562733404,0,10,1,0,9,6,4,3,3,0,0,0,0,114
com.lts.caloriecount.app.CalorieCountException,class,1,5923,0.777777777777778,4572,0.222222222222222,1.29549431321085,1,3,3,0,2,3,3,2,0,1,0,0,0,26
net.virtualinfinity.atrobots.snapshots.ArenaObjectSnapshot,class,0.988636363636364,71449,0.629148629148629,32993,0.359487734487735,2.1655805776983,2,11,1,6,4,49,11,11,0,3,0,0,0,41
macaw.presentationLayer.SourceVariableEditor,class,0.65125,88223,0.565535714285714,82603,0.085714285714286,1.06803626986913,18,17,1,0,25,10,13,12,0,13,0,0,1,191
de.outstare.fortbattleplayer.gui.CopyAction,class,1,12413,1,11954,0,1.03839718922536,0,2,1,0,1,0,2,1,0,1,0,0,0,45
org.sourceforge.ifx.framework.complextype.DepAppAudRq_Type,class,1,14096,0.975,29676,0.025,0.474996630273622,9,18,1,1,1,105,18,18,0,9,1,0,0,188
de.huxhorn.lilith.swing.table.renderer.LevelRenderer,class,0.724133506830628,96770,0.656477815712573,146168,0.067655691118055,0.662046412347436,7,18,1,0,21,0,2,2,0,1,0,0,1,113
org.exolab.jms.tools.db.Attribute,class,0.921266233766234,97598,0.872835497835498,100078,0.048430735930736,0.97521932892344,3,23,1,0,4,203,22,22,1,8,0,0,0,258
de.outstare.fortbattleplayer.logging.BackupLogLevels,class,1,4869,1,6068,0,0.802406064601187,1,2,2,0,3,0,2,1,0,1,0,0,0,30
net.sf.xbus.protocol.simple.Text2StreamTransformer,class,0.364583333333333,68866,0.319444444444444,66436,0.045138888888889,1.03657655487988,5,3,1,0,5,0,1,1,0,0,0,0,1,56
org.sourceforge.ifx.framework.complextype.MediaBal_Type,class,1,15153,0.952380952380952,8011,0.047619047619048,1.89152415428785,3,6,1,1,1,3,6,6,0,3,1,0,0,80
org.heal.util.DateTools,class,0.985133928571429,76881,0.952935016111708,71414,0.032198912459721,1.07655361693786,0,18,1,0,4,19,7,6,6,3,2,3,0,128
org.quickserver.util.logging.SimpleTextFormatter,class,0.95,75652,0.93588850174216,73063,0.01411149825784,1.03543517238548,0,8,2,0,24,1,3,3,0,3,0,0,3,82
lotus.core.effect.ChangePhase,class,1,3423,1,4951,0,0.69137547970107,2,2,2,0,0,1,2,2,0,1,1,0,0,16
com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub,class,0.240376435694496,240766,0.281693589740523,286875,-0.041317154046027,0.839271459694989,53,368,2,0,51,0,75,67,7,5,0,1,7,3554
org.sourceforge.ifx.framework.complextype.DebitAuthInqRq_Type,class,1,39801,0.952991452991453,79305,0.047008547008547,0.501872517495744,15,30,1,1,1,351,30,30,0,15,1,0,0,296
com.allenstudio.ir.event.NoteListDataEvent,class,0.947916666666667,63813,0.916666666666667,5444,0.03125,11.7217119764879,0,3,1,0,0,1,3,3,0,5,3,3,0,61
net.sf.jniinchi.INCHI_OPTION,enum,0.941526610644257,66734,0.627050820328131,8302,0.314475790316126,8.03830402312696,1,3,1,0,3,0,1,1,1,0,0,0,1,127
fr.pingtimeout.jtail.gui.message.UIMessage,enum,0.8,68019,0.1,64222,0.7,1.05912304194824,0,1,1,0,0,0,1,0,0,1,1,0,0,78
com.sap.netweaver.porta.core.AuthenticationRefusedException,class,1,7150,1,5370,0,1.33147113594041,0,4,3,0,0,6,4,4,0,1,0,1,0,58
