TARGET_CLASS,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,Project,Package,Class,INT-INT,INT-FLOAT,FLOAT-FLOAT,BOOL-BOOL,REF-REF,REF-NULL,VARVAR,VAREXP,VARMETHOD,VARCONST,VARARRAY,EXPEXP,EXPMETHOD,EXPCONST,EXPARRAY,METHODMETHOD,METHODCONST,METHODARRAY,CONSTCONST,CONSTARRAY,ARRAYARRAY,NLp,NNLp,Nodes,Edges,CompCicl,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NArr,NStr,NObj,NLExp,UPC,Args,Lob,CLASS
de.outstare.fortbattleplayer.gui.search.SearchAndMarkPlayers,0.679143772893773,69491,0.482448107448107,81468,0.196695665445666,-11977,de.outstare.fortbattleplayer.gui.search.SearchAndMarkPlayers,0.679143772893773,69491,0.482448107448107,81468,0.196695665445666,0.852985221191143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
module.AbstractModule,0.131108490566038,82585,0.024433962264151,69950,0.106674528301887,12635,/home/gramos/USP/MSI/27_gangup,module,AbstractModule,0,0,0,5.35,0,1.9,0.464286,0,0,2.9,0,0,0.857143,0.5,0,0,5.65,0,2.066667,0,0,4,1,60,97,61,61,37.073809,17.1,48.088095,18.547619,15.585714,4.661905,9.292857,0,0,7.292857,20.761905,0,4,3.1,0,15.064286,0,2,7,276,GA
net.sourceforge.squirrel_sql.client.gui.db.DriversListInternalFrame,0.306789881574364,87118,0.074197143852316,77262,0.232592737722048,9856,net.sourceforge.squirrel_sql.client.gui.db.DriversListInternalFrame,0.306789881574364,87118,0.074197143852316,77262,0.232592737722048,1.12756594444876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
util.ManagedObject,0.949612403100775,70571,0.672176079734219,20893,0.277436323366556,49678,/home/gramos/USP/MSI/27_gangup,util,ManagedObject,0,0,0,2,0,1,0,0,0,3,0,0,0,0.666667,0,0,2,0,0,0,0,0,0,18,19,11,11,14,5.666667,12.666666,7,3.666667,0,2,2,0,0,10.666666,0,1,0,0,1,0,0,1,46,GA
jahuwaldt.plot.PlotXAxis,0.803369372742581,129629,0.744480120525722,75747,0.058889252216859,53882,/home/gramos/USP/MSI/29_apbsmem,jahuwaldt.plot,PlotXAxis,0,0,0,5,0,0.933333,0,0.571429,0,7.733333,0,0,0,0,0,0,2,0,0.933333,1.142857,0,3,1,39,56,22,22,18.409524,12.380952,41.84762,15.028571,20.876191,0,5.942857,0,3.942857,2,21.466666,5.714286,1.933333,1,0,10.304763,0,2,1,329,GA
net.sourceforge.schemaspy.view.XmlTableFormatter,0.332538176426983,63766,0.332538176426983,66163,0,-2397,/home/gramos/USP/MSI/36_schemaspy,net.sourceforge.schemaspy.view,XmlTableFormatter,0,0,0,13.952381,0,0,0,0.5,0,1,0,0,0,0,0,0,22.619047,0,0.428571,0,0,9,2,69,84,35,35,51.578572,24.547619,103.190475,25.47619,26.619047,0,51.095239,0,22.52381,28.571429,34.261905,0,7.666667,2.5,1.5,61.261904,0,6,16,589,RANDOM
com.browsersoft.aacs.PassiveCallbackHandler,0.995,68750,0.91265306122449,11292,0.08234693877551,57458,/home/gramos/USP/MSI/75_openhre,com.browsersoft.aacs,PassiveCallbackHandler,0,0,0,1.25,0,0,0,0.5,0,1,0,0,0,0,0,0,1.25,0,0,0,0,1,0,9,10,4,4,5.75,2.75,11.25,5.75,4.25,0,1.25,0,0,0,7.25,0,0,0,0,0,0,1,0,48,GA
org.exolab.jms.tools.admin.OpenJMSConsumer,0.691367609845871,88251,0.691367609845871,85787,0,2464,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.admin,OpenJMSConsumer,0,0,0,4.333333,0,0,0,0,0,1,0,0,0,0,0,0,3.333333,0,0,0,0,0,0,12,14,8,8,8.833333,4.333333,14.666666,4.333333,2.333333,0,8,0,8,0,8.666667,0,0,1.333333,0,6,0,0,0,81,RANDOM
macaw.io.ImportVariables,0.889170506912442,74945,0.706495501426377,67810,0.182675005486065,7135,/home/gramos/USP/MSI/69_lhamacaw,macaw.io,ImportVariables,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,1,0,19,19,10,10,14.5,6.25,33,10.5,2,1,19.5,1.5,0,18,7,0,1.75,7.25,0,18,0,0,2,169,GA
bible.servlet.HTMLOutputStream,0.77972027972028,86844,0.692623505526731,79272,0.087096774193549,7572,/home/gramos/USP/MSI/68_biblestudy,bible.servlet,HTMLOutputStream,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,3,5,2,4,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,35,GA
mygrid.web.Discriminator,0.939922647803083,83457,0.849781458477111,100779,0.090141189325972,-17322,/home/gramos/USP/MSI/59_mygrid,mygrid.web,Discriminator,0,0,0.7,2.3,1,3.6,1,0,0.7,5.05,0,0,0,0,0,0,4.8,0,0,0,0,0,0,37,53,25,25,15,11.55,27.799998,10.85,11.15,0,5.8,2.4,2.3,0.1,4.6,1.4,7.55,0.55,0,13.25,0,1,0,157,GA
org.exolab.jms.tools.migration.proxy.BytesMessageHandler,0.625244682853378,113013,0.687257669866365,113953,-0.062012987012987,-940,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.migration.proxy,BytesMessageHandler,0,0,0,0.666667,0,1,0,0,0.666667,1,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,9,8,6,6,5.333333,3.333333,12.333334,3.333333,5.333333,0,3.666667,0,0,3,6,0,1,0,0,4.666667,0,0,1,81,RANDOM
org.heal.servlet.AddToDownloadAction,0.925,89433,0.447916666666667,67239,0.477083333333333,22194,/home/gramos/USP/MSI/96_heal,org.heal.servlet,AddToDownloadAction,0,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,8,11,5,5,5,3.2,14.2,6.6,4.4,0,3.2,0,0,3.2,2.6,0,2,3.2,2.2,6.4,0,1,0,41,GA
org.heal.servlet.upload.ShowUploadFormAction,0.767045454545455,74462,0.517045454545455,67590,0.25,6872,/home/gramos/USP/MSI/96_heal,org.heal.servlet.upload,ShowUploadFormAction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.666667,1.666667,9.333333,4.333334,1.666667,0,3.333333,0,0,3.333333,2,0,0.666667,2.666667,0,4,0,0,0,40,GA
org.heal.util.ParameterMap,0.899615695429649,80289,0.795091885905839,69958,0.10452380952381,10331,/home/gramos/USP/MSI/96_heal,org.heal.util,ParameterMap,0,0,0,6.566667,0,0,0,1.166667,0,1.133333,0,0,0.666667,0,0,0,7.4,0,0,0,0,4,2,30,36,14,14,20.633334,10.366667,61.466667,22.366666,12.1,0,27.000001,3.566667,0,21.766667,24.9,0,0,14.333333,0,26.900002,0,2,4,172,GA
org.jcvi.jillion.core.residue.nt.NucleotideSequenceBuilder,0.799141112677831,230449,0.764314025688655,207752,0.034827086989176,22697,org.jcvi.jillion.core.residue.nt.NucleotideSequenceBuilder,0.799141112677831,230449,0.764314025688655,207752,0.034827086989176,1.10925045246255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
macaw.presentationLayer.OntologyTermSelectionDialog,0.282338216434843,84884,0.251741146295748,95460,0.030597070139095,-10576,/home/gramos/USP/MSI/69_lhamacaw,macaw.presentationLayer,OntologyTermSelectionDialog,0,0,0,3,0,0,0,0,2.8,0.666667,0,0,0,0,0,0,4.666667,0,0,0,0,2,0,34,43,22,22,23.266667,10.216667,37.65,6.833333,14.6,2.083333,14.133333,0,2.5,11.633333,10.666667,0,0,1.5,0.666667,23.4,0,2,3,266,GA
com.browsersoft.aacs.Person,0.852374253350816,172146,0.860403767239705,181043,-0.008029513888889,-8897,/home/gramos/USP/MSI/75_openhre,com.browsersoft.aacs,Person,0,0,0,6,0,0,0,0.666667,0,3.75,0,0,0,0,0,0,9.5,0,0,0,0,4,2,52,65,24,24,33,15.916667,52.166664,21.25,17.833333,2,11.083333,0,0,11.083333,26.166668,0,1.5,19.916667,0,16.5,0,2,4,446,RANDOM
net.sf.xbus.protocol.simple.TextXSLTTransformer,0.460830683624801,73910,0.498092209856916,67535,-0.037261526232115,6375,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.protocol.simple,TextXSLTTransformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,12,13,9,9,7,2.4,8.8,0.8,0.8,1.6,5.6,0,0,5.6,0,0,0.8,0.8,0,6.4,0,0,1,122,RANDOM
de.huxhorn.lilith.services.sender.SenderService,0.416359523818985,284302,0.351779039612097,124547,0.064580484206888,159755,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.services.sender,SenderService,0,0,0,17.725806,0,1,0,0,0.258064,2,0,0,0,0,0,0,18.350806,0,0,0,0,10,5,96,152,76,76,52.601345,23.219306,92.354938,22.717474,16.769355,2.610435,50.257673,0,2.683064,47.074609,35.451613,0,2.625,1,0,49.301222,0,3,7,568,GA
com.sap.managementconsole.soap.axis.saphostcontrol.SAPHostControl_ServiceLocator,0.83377208540252,151264,0.778434850173981,114782,0.055337235228539,36482,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.saphostcontrol,SAPHostControl_ServiceLocator,0,0,0,1.8,0,1.4,0,0,0,1.4,0,0,0,0,0,0,1.8,0,0,0,0,0,0,19,18,11,11,10.6,4.6,11.4,5,3.2,1.4,1.8,0,0,1.8,3.6,0,1.4,2,0,3.2,0,0,7,103,GA
module.ClientNetworkModule,0.292119565217391,78043,0.042119565217391,72467,0.25,5576,/home/gramos/USP/MSI/27_gangup,module,ClientNetworkModule,0,0,0,3,1,2.285714,1,0,0,2.285714,0,0,0,0,0,0,3,0,0,0,0,0,0,25,30,16,16,15.190476,7.619048,22.904761,8.285714,10.285714,1.333333,3,0,0,3,6,0,2.285714,5.714286,0,10.285714,0,1,6,201,GA
mindbright.gui.ProgressBar,0.817508813870376,93976,0.666055128948131,86927,0.151453684922245,7049,/home/gramos/USP/MSI/65_gsftp,mindbright.gui,ProgressBar,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,9,9,13,6,12,5,7,0,0,0,0,0,8,0,2,0,0,2,0,0,2,200,GA
net.virtualinfinity.atrobots.gui.Main,0.524555091222366,86719,0.448066995984271,76532,0.076488095238095,10187,net.virtualinfinity.atrobots.gui.Main,0.524555091222366,86719,0.448066995984271,76532,0.076488095238095,1.13310771964668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
wheel.asm.ByteVector,0.784140494690117,76913,0.772468618818041,78860,0.011671875872076,-1947,/home/gramos/USP/MSI/80_wheelwebtool,wheel.asm,ByteVector,0,0,0,0,0,0,0,8.785714,0,1,0,1,0.642857,0,0,0,4.857143,0,0,0,0,3,2,57,70,31,31,34.738095,16.285714,64.642857,19.285714,38.857142,0,6.5,0,0,6.5,46.357141,0,1,6.5,1,8.785714,0,0,12,549,GA
net.sourceforge.squirrel_sql.client.gui.db.AliasesList,0.166687753036437,84229,0.256174089068826,75706,-0.089486336032389,8523,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db,AliasesList,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,5,2,4,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,49,RANDOM
fps370.MouseMoveBehavior,0.589933367071525,70562,0.397688933873144,79033,0.192244433198381,-8471,/home/gramos/USP/MSI/58_fps370,fps370,MouseMoveBehavior,0,0,0,2.666667,0,0,0,0.5,0,0.666667,0,0,0,0,0,0,3.5,0,0,0,0,3,1,12,16,6,6,8.833333,4.666666,19.833334,6.833334,5.833334,0,7.166666,0,0,6.333334,10.666667,0,0,0,2,8.333333,0,0,0,59,GA
com.werken.saxpath.XPathLexer,0.744113137442972,137948,0.778362127632535,190577,-0.034248990189563,-52629,/home/gramos/USP/MSI/24_saxpath,com.werken.saxpath,XPathLexer,0,0,0,6.598148,0,0,0,0,0,2,0,0,1,0,0,1.5,31.968518,0,2.761111,0,0,5,0,130,179,87,87,70.977778,39.229629,111.498148,65.857408,4.666667,0,40.974074,38.316667,1.990741,0.666667,99.766665,0,4.972222,0,0,31.764815,0,3,3,704,RANDOM
org.petsoar.actions.cart.ViewShoppingCart,0.958333333333333,70763,0.920634920634921,6573,0.037698412698412,64190,/home/gramos/USP/MSI/37_petsoar,org.petsoar.actions.cart,ViewShoppingCart,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,GA
jahuwaldt.plot.Triangle2Symbol,1,33934,1,18048,0,15886,/home/gramos/USP/MSI/29_apbsmem,jahuwaldt.plot,Triangle2Symbol,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59,RANDOM
com.jchapman.jipsnapman.events.SnapshotEventManager,0.994565217391304,84822,0.992753623188406,22018,0.001811594202898,62804,/home/gramos/USP/MSI/51_jiprof,com.jchapman.jipsnapman.events,SnapshotEventManager,0,0,0,0,0,2,0,0,0,2,0,0,0.25,0,0,0,0.5,0,0,0,0,1,0,15,16,7,7,8.916667,3.333333,7.083333,3,2.75,0.583333,0.75,0,0,0.75,1.75,0,2,0,0,2.75,0,0,1,65,GA
com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter,0.946340360154532,138060,0.83795317421891,96201,0.108387185935622,41859,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.sapcontrol,ProfileParameter,0,0,0,2.720497,1,2.586956,1,0,0,9.152174,0,0,0.428571,0,0,0,16.613872,0,0,0,0,3,0,92,150,67,67,31.60559,27.194617,65.491718,28.337475,17.391304,0,19.76294,11.238095,4.847826,2.677019,8.583851,0,22.47412,5.326087,5.28882,32.803313,0,1,0,352,GA
de.paragon.explorer.event.AboutDialogEventConverter,0.670833333333333,86699,0.584848484848485,85880,0.085984848484848,819,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.event,AboutDialogEventConverter,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,6,5.75,2.5,5.5,1,3,0.5,1,0,0,1,0,0,1,0,0,4,0,0,0,59,GA
jaw.configuracoes.Configuracao,0.900744047619047,81527,0.806994047619047,80427,0.09375,1100,/home/gramos/USP/MSI/87_jaw-br,jaw.configuracoes,Configuracao,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,5.909091,0,0,0,0,0,0,29,38,23,23,22.5,8.727273,25.545454,11.818182,5,1.818182,6.909091,1.909091,0,5,8,0,2.909091,8.909091,0,7.909091,0,1,3,209,GA
net.sourceforge.squirrel_sql.client.gui.desktopcontainer.SessionDialogWidget,0.125,77493,0,70233,0.125,7260,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,SessionDialogWidget,0,0,0,2.5,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,7,8,4,4,4,2.5,6,2.5,2.5,0,1,0,1,0,5,0,0,0,0,1,0,1,0,16,GA
com.gotoservers.ftp.LoginParam,0.170868347338936,80750,0.183473389355742,79942,-0.012605042016806,808,/home/gramos/USP/MSI/65_gsftp,com.gotoservers.ftp,LoginParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821429,0,0,0,0,0,0,28,49,30,30,11.214286,6.642857,22.678572,5.821429,5.821429,0.821429,10.214286,0,1,9.214286,6.928571,0,2.357143,0,0,12.571428,0,0,0,449,RANDOM
de.huxhorn.lilith.swing.StatisticsDialog,0.15625,100955,0,90133,0.15625,10822,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing,StatisticsDialog,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,1.571428,0,0.571429,0,0,0,0,13,25,14,14,6.071429,2.857143,8.142858,5.214286,0.214286,0.714286,2,0.214286,0,1.785714,1.071428,0,2.285714,0.928571,0,1.785714,0,1,1,101,GA
dsachat.gm.gui.MultiHeroTreeModel,0.838322368421053,86531,0.826658915607985,85220,0.011663452813068,1311,/home/gramos/USP/MSI/12_dsachat,dsachat.gm.gui,MultiHeroTreeModel,0,0,0,18.041486,0,0,0,0,0,0.583333,0,0,0,0,0,0,18.041486,0,0,0,0,1,0,70,72,41,41,24.958153,18.624819,89.874098,32.777418,21.763709,0,35.332972,0,0.818182,34.51479,37.249639,0,0,8.572872,0,38.471862,0,5,4,338,GA
org.objectweb.asm.jip.Frame,0.617076318824729,182506,0.490282496367623,147721,0.126793822457106,34785,/home/gramos/USP/MSI/51_jiprof,org.objectweb.asm.jip,Frame,0,0,0,0,0,0,1.75,3.22,0,15.812046,0.285714,0.08,0,4.785483,0,0,9.822791,0,0,0.78,0,9,3,208,321,145,145,57.402159,36.536035,122.625023,58.313545,53.720347,0,10.591131,0.243243,3.678572,6.669316,84.585679,0,5.16,8.919316,3.916667,22.003421,0,1,21,1349,GA
bible.util.DbResult,0.521962753490731,77760,0.495164796545715,75853,0.026797956945016,1907,/home/gramos/USP/MSI/68_biblestudy,bible.util,DbResult,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.6,0,0,0,0,0,0,35,33,27,27,23,11.333333,17.133333,2.6,4.2,8.733333,1.6,0,0,1.6,0,0,2.6,1.6,0,5.8,0,0,6,116,GA
visu.handball.moves.model.PassEvent,0.880821042139173,85965,0.792338529101599,76155,0.088482513037574,9810,/home/gramos/USP/MSI/56_jhandballmoves,visu.handball.moves.model,PassEvent,0,0,0,3.185185,1,1.62963,1,0,0,3.62963,0,0,0,1.296296,0,3.37037,4.518518,0,0,0,0,0,0,55,74,32,32,20.907408,13.814816,36.814816,12.037037,12.111112,0,12.666667,5.481482,1.925926,5.259259,14.185185,0,5.444444,0,0,17.185185,0,1,1,175,GA
de.beiri22.stringincrementor.helper.ExtBoolArray,0.909881422924901,222709,0.969565217391304,146497,-0.059683794466403,76212,/home/gramos/USP/MSI/39_diffi,de.beiri22.stringincrementor.helper,ExtBoolArray,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,0,0,0,0,1.333333,0,3,0,16,17,8,8,13.666667,5.833333,16.166667,5.166667,11,0,0,0,0,0,13.166667,0,0,0,0,0,0,0,2,48,RANDOM
com.sap.netweaver.porta.ide.eclipse.server.control.SapNWLaunchConfigurationDelegate,0,100266,0.492063492063492,97278,-0.492063492063492,2988,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWLaunchConfigurationDelegate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,20,RANDOM
net.sourceforge.squirrel_sql.client.gui.db.aliasproperties.AliasPropertiesController,0.391332417582418,91302,0.210879120879121,77747,0.180453296703297,13555,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AliasPropertiesController,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,12,12,6,6,11,4,15,5,5,0,5,0,1,4,7,0,1,0,0,7,0,0,2,138,GA
org.templateit.TemplateProcessor,0.154892209673379,109375,0.315863969963798,88758,-0.160971760290419,20617,/home/gramos/USP/MSI/5_templateit,org.templateit,TemplateProcessor,0,0,0,7.238095,0,0,0,0.333333,0,6.25,0,0,0.666667,0,0,0,11.595238,0,0,4.142857,0,6,1,85,99,49,49,54.011904,26.488095,94.535716,39.488096,30.261905,3.5,21.285714,0.571429,3,17.714286,46.619048,0,7.857143,11.821429,0.571429,34.202381,0,3,13,393,RANDOM
simulator.CA.BehaviourReceiveSavePersonalDataRequest,0.679586038961039,70121,0.572781385281385,79494,0.106804653679654,-9373,/home/gramos/USP/MSI/10_water-simulator,simulator.CA,BehaviourReceiveSavePersonalDataRequest,0,0,0,1.0625,0,0,0,0,0,0,0,0,0,0,0,0,2.0625,0,0,0,0,0,0,10,24,16,16,4.875,2.8125,14.625,3.125,5.1875,0.75,5.5625,0,0,4.5,2.125,0,1,0,0,9.6875,0,1,0,75,GA
bcry.bcGenerator,0.4301060771157,87370,0.582202578920129,197253,-0.152096501804429,-109883,/home/gramos/USP/MSI/72_battlecry,bcry,bcGenerator,0,0,0,19.536844,0,2,0,2.522222,0,6.910257,0,1.380952,3.343254,4.024878,0,1,48.695727,0,7.529762,0.541667,0,22,7,272,440,204,204,133.514438,76.935898,475.173472,201.192705,104.925396,0.987179,168.068189,33.746703,30.946734,103.374754,213.240661,0,4.75,116.197711,16.776282,208.754911,0,11,17,2250,RANDOM
org.asphodel.search.FtrSearchResult,1,12594,0.942857142857143,10120,0.057142857142857,2474,/home/gramos/USP/MSI/42_asphodel,org.asphodel.search,FtrSearchResult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,14,GA
net.sourceforge.schemaspy.view.DotConnector,0.542159260262752,75029,0.511052074512592,86311,0.03110718575016,-11282,/home/gramos/USP/MSI/36_schemaspy,net.sourceforge.schemaspy.view,DotConnector,0,0,0,8.714286,0,2,0.428571,0,0,5.285714,0,0,0,0,0,0,9.666667,0,0,0,0,0,0,44,55,22,22,26.761905,15.380953,51,15.952381,23.238095,0,11.809524,0.666667,9.571429,0.571429,26.761905,0,2,0,0,21.238096,0,1,3,263,GA
osa.ora.server.client.ui.ChangePassPanel,0.753862639553429,71043,0.671816852737905,69765,0.082045786815524,1278,/home/gramos/USP/MSI/73_fim1,osa.ora.server.client.ui,ChangePassPanel,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,8,11,5,5,4.8,2.8,12.2,3.6,3.4,0,5.2,0,0,5.2,3.6,0,1,0.8,0,6.8,0,1,2,50,GA
map.AbstractMap,0.128546840422916,67756,0.009458241127776,62866,0.11908859929514,4890,/home/gramos/USP/MSI/27_gangup,map,AbstractMap,0,0,5.722222,20.465033,0,0,0.8,5.140196,3.253595,5.026797,0,0.861765,1.268627,8.714706,0,0,22.598366,0,0.776471,4.540196,0,14,8,155,217,80,80,85.578431,52.980719,297.025498,131.315689,62.397386,0,103.312418,1.068627,46.360457,55.883334,173.920259,17.213072,4.540196,0,26.621569,92.101964,1,4,12,1172,GA
net.virtualinfinity.atrobots.arena.Position,0.979166666666667,79299,0.923809523809524,14307,0.055357142857143,64992,/home/gramos/USP/MSI/86_at-robots2-j,net.virtualinfinity.atrobots.arena,Position,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,GA
net.sourceforge.squirrel_sql.client.gui.ViewLogsSheet,0.256590412677758,80909,0.191205369590907,74063,0.065385043086851,6846,net.sourceforge.squirrel_sql.client.gui.ViewLogsSheet,0.256590412677758,80909,0.191205369590907,74063,0.065385043086851,1.09243481900544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
com.sap.netweaver.porta.ide.eclipse.server.control.SapNWSourcePathComputerDelegate,0,91092,0.360326086956522,94023,-0.360326086956522,-2931,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWSourcePathComputerDelegate,0,0,0,2.7,0,0,0,0.5,0,2.2,0,0,0,0,0,0,4.7,0,0,0,0,3,1,22,33,15,15,13.8,7.9,32.9,9.9,11.3,0.5,11.2,0,0,11.2,13.2,0,2,0.9,1.9,16.300001,0,0,5,196,RANDOM
de.huxhorn.lilith.swing.preferences.table.ConditionPreviewRenderer,1,39896,1,58215,0,-18319,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.preferences.table,ConditionPreviewRenderer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,6,13,RANDOM
wheel.components.FileInput,0.722751831501832,85512,0.583144950287807,85549,0.139606881214025,-37,/home/gramos/USP/MSI/80_wheelwebtool,wheel.components,FileInput,0,0,0,3.538461,0,0.692308,0,0,0,0.692308,0,0,0,0,0,0,5.384615,0,0,0,0,1,0,22,30,13,13,10.153846,6.615385,28.153847,7.615385,1.923077,0.538462,18.076923,7.384615,4.384615,6,8.307693,0,2.538461,0,0,16.461538,0,0,0,155,GA
macaw.system.MacawException,0.958333333333333,66657,0.952380952380952,3789,0.005952380952381,62868,/home/gramos/USP/MSI/69_lhamacaw,macaw.system,MacawException,0,0,0,4.666667,0,0,0,0,0.666667,0,0,0,0,0,0,0,4.666667,0,0,0,0,3,0,14,15,7,7,13.333334,5.333333,22,4.666667,6,0,11.333334,0,0.666667,10.666666,9.333333,0,0,0,0,12.666667,0,2,0,82,GA
ghm.follow.search.ClearAllHighlights,0.527777777777778,71120,0.244444444444444,72976,0.283333333333334,-1856,/home/gramos/USP/MSI/41_follow,ghm.follow.search,ClearAllHighlights,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,4,4,2,2,4,1.5,9,1.5,0,0,7.5,1.5,1.5,4.5,3,0,0,0,0,6,0,1,0,20,GA
net.sourceforge.squirrel_sql.client.gui.controls.DataTypesComboBox,0.420955882352941,84949,0.477941176470588,75779,-0.056985294117647,9170,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.controls,DataTypesComboBox,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,RANDOM
de.huxhorn.lilith.swing.table.EventWrapperViewTable,0,74400,0.130157161115105,101800,-0.130157161115105,-27400,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.table,EventWrapperViewTable,0,0,0,16.714286,0,0.833333,1,0,0.75,2.5,0,0,0,0.5,0,0,21.52381,0,0.285714,0,0,7,3,84,107,47,47,48.857143,26.559524,93.642856,29.357143,18.130953,0,46.154761,13.392857,3.52381,26.904762,42.714286,0,6.309524,1.428572,0,40.857143,0,3,14,450,RANDOM
com.soops.CEN4010.JMCA.JParser.parseTest.JMCAParserTestFrame,0.4375,72305,0.625,76008,-0.1875,-3703,/home/gramos/USP/MSI/19_jmca,com.soops.CEN4010.JMCA.JParser.parseTest,JMCAParserTestFrame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,RANDOM
Newzgrabber.CreateDirectoryDialog,0.1875,77050,0.375,73077,-0.1875,3973,/home/gramos/USP/MSI/99_newzgrabber,Newzgrabber,CreateDirectoryDialog,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,8.333333,3.333333,1.666667,0,3.333333,0,0,3.333333,3.333333,0,0,1.666667,0,3.333333,0,1,0,27,RANDOM
